<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SBER,D,20000214,000000,1355.00000,1447.00000,1320.00000,1321.01000
SBER,D,20000215,000000,1331.00000,1331.00000,1270.00000,1270.00000
SBER,D,20000216,000000,1290.00000,1337.00000,1290.00000,1335.00000
SBER,D,20000217,000000,1320.00000,1393.90000,1300.00000,1382.05000
SBER,D,20000218,000000,1365.01000,1384.90000,1355.00000,1372.00000
SBER,D,20000221,000000,1330.00000,1366.00000,1320.00000,1354.05000
SBER,D,20000222,000000,1365.00000,1385.00000,1361.05000,1370.00000
SBER,D,20000223,000000,1379.00000,1421.00000,1375.00000,1395.00000
SBER,D,20000224,000000,1420.00000,1447.00000,1415.00000,1430.00000
SBER,D,20000225,000000,1415.00000,1425.00000,1350.00000,1365.00000
SBER,D,20000228,000000,1330.00000,1360.00000,1286.00000,1296.00000
SBER,D,20000229,000000,1330.00000,1363.00000,1305.00000,1348.00000
SBER,D,20000301,000000,1385.00000,1400.00000,1363.00000,1392.00000
SBER,D,20000302,000000,1396.00000,1396.00000,1355.00000,1369.00000
SBER,D,20000303,000000,1374.00000,1413.90000,1345.00000,1409.00000
SBER,D,20000306,000000,1425.00000,1445.00000,1400.00000,1405.05000
SBER,D,20000307,000000,1400.00000,1480.00000,1382.00000,1470.01000
SBER,D,20000309,000000,1510.00000,1570.00000,1505.00000,1536.03000
SBER,D,20000310,000000,1570.00000,1637.01000,1515.00000,1620.00000
SBER,D,20000313,000000,1567.00000,1620.00000,1505.00000,1525.00000
SBER,D,20000314,000000,1568.00000,1600.00000,1552.00000,1567.01000
SBER,D,20000315,000000,1565.00000,1570.00000,1477.00000,1493.60000
SBER,D,20000316,000000,1519.00000,1534.50000,1416.00000,1435.00000
SBER,D,20000317,000000,1470.00000,1495.00000,1413.00000,1424.90000
SBER,D,20000320,000000,1420.00000,1420.00000,1367.00000,1399.00000
SBER,D,20000321,000000,1383.10000,1460.00000,1370.03000,1460.00000
SBER,D,20000322,000000,1500.00000,1534.00000,1470.01000,1510.00000
SBER,D,20000323,000000,1540.00000,1595.00000,1502.00000,1529.00000
SBER,D,20000324,000000,1566.00000,1589.00000,1515.00000,1522.00000
SBER,D,20000327,000000,1570.00000,1585.00000,1430.00000,1432.00000
SBER,D,20000328,000000,1439.00000,1455.00000,1390.00000,1395.00000
SBER,D,20000329,000000,1400.00000,1440.00000,1400.00000,1440.00000
SBER,D,20000330,000000,1430.00000,1430.00000,1362.00000,1385.00000
SBER,D,20000331,000000,1361.00000,1420.00000,1320.00000,1420.00000
SBER,D,20000403,000000,1422.00000,1422.00000,1370.00000,1385.00000
